Latitude,Longitude,Elevation
7414S,16017E,1772
7429S,16029E,1525
7442S,16134E,1200
8002S,17838W,55
7455S,16336E,80
7614S,16842E,275
7726S,16345E,120
7730S,16709E,3700
7956S,16950E,60
7957S,16458E,75
7801S,17048E,45
8309S,17428E,60
7156S,17108E,30
2813N,17722W,4
2352N,16617W,2
2213N,15927W,98
2209N,15939W,1280
2204N,15947W,5
2154N,15936W,7
2214N,15924W,57
2159N,15921W,45
2159N,15920W,45
2152N,15927W,16
2152N,15927W,15
2155N,15939W,52
2204N,15924W,162
2141N,15802W,10
2129N,15802W,255
2134N,15815W,341
2126N,15808W,35
2127N,15746W,3
2119N,15804W,15
2119N,15755W,4
2119N,15749W,67
2121N,15756W,5
2119N,15755W,4
2120N,15743W,18
2109N,15706W,137
2055N,15641W,3
2054N,15626W,20
2054N,15627W,16
2101N,15638W,40
2047N,15657W,399
2042N,15627W,3
2048N,15601W,23
2015N,15553W,19
2054N,15613W,213
1944N,15603W,13
2000N,15540W,814
1947N,15533W,1887
2006N,15528W,140
1002N,13948E,5
1003N,13948E,2
1500N,14538E,82
1329N,14448E,91
1333N,14450E,111
1335N,14456E,185
1411N,14515E,185
1854N,14536E,2
1500N,14538E,82
1507N,14544E,65
1458N,14536E,80
2003N,14513E,13
1917N,16639E,4
1121N,16221E,5
1122N,16221E,2
1114N,16951E,2
1644N,16931W,5
1939N,15600W,9
1952N,15539W,1432
1943N,15504W,11
1943N,15503W,12
1931N,15449W,15
1906N,15545W,808
1900N,15540W,290
0520N,13223E,3
0641N,14305E,3
0723N,14355E,4
0721N,14912E,2
0642N,14918E,3
0842N,14942E,2
0728N,15151E,2
0520N,15344E,2
0530N,15349E,3
0738N,15510E,3
0658N,15814E,37
0658N,15813E,46
0613N,16043E,4
0613N,16042E,4
0946N,16059E,3
0521N,16257E,2
0520N,16302E,4
0854N,16544E,2
0844N,16744E,8
0716N,16850E,3
0717N,16851E,2
0555N,16939E,3
0928N,17015E,3
0707N,17121E,0
0705N,17123E,3
0606N,17124E,2
0605N,17144E,4
0553N,16203W,2
0720N,13429E,33
0301N,13111E,5
0818N,13729E,3
0929N,13805E,17
0351N,15501E,4
0105N,15446E,3
0351N,15922W,5
0159N,15729W,3
0200N,15724W,3
0642S,15623E,3
0820S,15716E,6
0847S,16044E,11
0925S,15958E,56
0925S,16003E,9
1025S,16155E,3
0032S,16655E,6
0054S,16932E,66
1042S,16548E,24
1319S,16637E,5
1351S,16733E,18
1531S,16713E,44
1625S,16748E,26
1742S,16818E,21
1932S,16915E,73
2014S,16946E,7
1829S,16305E,5
1958S,15831E,4
2034S,16417E,18
2039S,16635E,7
2046S,16714E,29
2056S,16519E,13
2129S,16802E,42
2201S,16613E,14
2216S,16627E,72
2236S,16727E,97
2220S,17120E,27
0302N,17247E,1
0121N,17255E,4
0121S,17600E,3
0240S,17650E,7
0540S,17608E,3
0714S,17709E,2
0831S,17913E,2
0831S,17914E,0
1045S,17930E,3
1230S,17703E,26
1608S,17959W,63
1628S,17921E,17
1700S,17842E,36
1642S,17735E,50
1649S,17921E,13
1641S,17952W,21
1709S,17655E,5
1715S,17855W,5
1741S,17850E,3
1745S,17727E,18
1803S,17834E,7
1809S,17827E,9
1814S,17848W,3
1903S,17810E,33
1908S,17945E,5
2040S,17843W,28
0246S,17143W,2
0832S,17231W,3
0912S,17154W,3
0912S,17155W,3
0923S,17116W,4
1314S,17610W,27
1419S,17807W,36
1349S,17200W,5
1330S,17238W,4
1348S,17147W,2
1403S,17127W,34
1419S,17050W,122
1420S,17043W,3
1415S,17134W,60
1415S,16929W,32
1534S,17537W,61
1557S,17346W,3
1835S,17358W,70
1839S,17359W,10
1948S,17421W,3
1957S,17442W,4
2015S,17448W,36
2114S,17509W,41
0901S,15804W,2
0900S,15803W,1
1003S,16106W,5
1053S,16549W,3
1314S,16305W,3
1904S,16955W,22
1804S,16311W,4
1850S,15946W,6
2008S,15721W,9
2112S,15949W,7
2155S,15757W,15
0023S,16001W,2
0849S,14012W,64
0948S,13902W,52
1627S,15145W,3
1643S,15128W,1
1733S,14937W,2
1458S,14740W,3
1429S,14502W,3
1804S,14057W,3
1952S,14500W,3
2308S,13458W,89
1828S,13628W,8
2226S,15122W,3
2149S,13848W,3
2129S,13527W,3
2321S,14929W,3
2737S,14420W,2
2504S,13006W,265
3426S,17241E,191
3508S,17316E,87
3507S,17401E,84
3554S,17506E,60
3618S,17442E,452
3613S,17529E,140
3626S,17440E,72
3636S,17450E,89
3701S,17449E,6
3647S,17438E,27
3701S,17448E,6
3703S,17433E,244
3739S,17611E,11
3740S,17612E,5
3740S,17612E,5
3733S,17818E,50
3810S,17442E,28
3842S,17437E,27
3807S,17619E,294
3807S,17619E,288
3840S,17759E,8
3839S,17759E,4
3933S,17326E,37
3901S,17411E,36
3900S,17410E,32
3958S,17501E,15
3918S,17532E,1628
3928S,17541E,823
3927S,17651E,3
4012S,17522E,52
4019S,17536E,39
4019S,17537E,40
4054S,17459E,12
4054S,17459E,7
4118S,17438E,548
4120S,17448E,7
4120S,17448E,12
4027S,17618E,50
4058S,17538E,116
4135S,17514E,6
4017S,17639E,8
4054S,17615E,7
4054S,17614E,20
4144S,17134E,18
4145S,17136E,4
4033S,17300E,3
4148S,17220E,160
4118S,17313E,7
4118S,17314E,7
4106S,17357E,13
4117S,17349E,12
4131S,17352E,32
4106S,17426E,68
4144S,17412E,32
4243S,17059E,40
4243S,17100E,40
4246S,17253E,174
4225S,17342E,101
4352S,16900E,4
4440S,16755E,6
4333S,17159E,196
4347S,17201E,124
4418S,17113E,27
4418S,17114E,26
4424S,17115E,9
4329S,17233E,34
4328S,17231E,37
4458S,17105E,30
4513S,16653E,19
4610S,16638E,41
4501S,16844E,358
4625S,16820E,1
4606S,16856E,70
4556S,17012E,2
4554S,17031E,2
4546S,17044E,76
4716S,16727E,101
5029S,16618E,40
5233S,16909E,19
5233S,16910E,19
4357S,17634W,48
4357S,17635W,48
2915S,17756W,49
2915S,17755W,49
0608S,14118E,65
0904S,14312E,8
0334S,14338E,9
0551S,14413E,1631
0724S,14415E,15
0601S,14458E,1493
0757S,14546E,6
0513S,14548E,12
0617S,14552E,1579
0610S,14340E,1676
0242S,14119E,9
0622S,14318E,807
0926S,14713E,47
0204S,14726E,5
0534S,14633E,47
0234S,15049E,7
1019S,15027E,11
0940S,15048E,9
0319S,15440E,1
0401S,15339E,46
0413S,15211E,9
1042S,15250E,17
0307S,15232E,5
1119S,15414E,20
0619S,15543E,5
1417S,12638E,24
1345S,12608E,8
1407S,12332E,5
1403S,12148E,8
1414S,12927E,18
1344S,13040E,16
1124S,13025E,12
1224S,13052E,30
1150S,13003E,12
1214S,13102E,15
1303S,13101E,105
1215S,13153E,5
1119S,13146E,20
1119S,13147E,20
1447S,13156E,120
1431S,13222E,135
1427S,13216E,109
1109S,13235E,24
1109S,13208E,10
1104S,13259E,5
1240S,13254E,26
1219S,13303E,9
1139S,13324E,5
1206S,13454E,5
1203S,13413E,13
1445S,13432E,19
1202S,13534E,34
1101S,13645E,19
1350S,13625E,26
1216S,13649E,54
1339S,13657E,19
1605S,13618E,17
1238S,14154E,0
1238S,14153E,12
1035S,14213E,61
1003S,14303E,10
1345S,14307E,162
1357S,14312E,194
1247S,14318E,20
1447S,14330E,82
1945S,12051E,8
1627S,12300E,16
1841S,12146E,12
1757S,12213E,9
1735S,12350E,78
1718S,12337E,9
1608S,12346E,145
1732S,11857E,8
1529S,12431E,29
1843S,12558E,202
1530S,12309E,5
1643S,12555E,401
1813S,12739E,424
1701S,12812E,205
1529S,12807E,17
1522S,12618E,386
1546S,12842E,45
1638S,12827E,165
1751S,12938E,403
1540S,13028E,18
1723S,13107E,197
1621S,13100E,83
1733S,13332E,223
1535S,13313E,181
1938S,13410E,376
1626S,13605E,42
1839S,13557E,219
1544S,13648E,5
1955S,13807E,235
1639S,13910E,7
1712S,13756E,61
1744S,13932E,8
1740S,14105E,10
1528S,14144E,14
1812S,14214E,119
1818S,14333E,295
1600S,14404E,204
1526S,14511E,9
1723S,14523E,899
1623S,14534E,4
1704S,14525E,476
1653S,14545E,7
1655S,14600E,107
1631S,14751E,7
1743S,14827E,7
1731S,14601E,4
1815S,14601E,7
1915S,14645E,6
1831S,14624E,10
1707S,15201E,7
1906S,15223E,6
1618S,14959E,9
2452S,11340E,7
2214S,11405E,6
2127S,11501E,6
2049S,11523E,63
2138S,11506E,5
2111S,11558E,12
2021S,11650E,20
2043S,11644E,12
2047S,11707E,13
1935S,11905E,10
2030S,12010E,47
2022S,11837E,6
2214S,11820E,464
2140S,11618E,201
2110S,11945E,189
2155S,12012E,376
2302S,11502E,112
2142S,12213E,294
2008S,12757E,410
2013S,13001E,340
2417S,13132E,612
2215S,13147E,679
2101S,13424E,376
2348S,13354E,541
2256S,13608E,323
2136S,13818E,175
2040S,13929E,344
2255S,13954E,158
2042S,14031E,200
2039S,14144E,124
2222S,14301E,187
2043S,14308E,215
2050S,14412E,326
2326S,14416E,193
2333S,14517E,267
2425S,14527E,285
2453S,14615E,397
2004S,14615E,313
2201S,14804E,255
2249S,14738E,269
2033S,14750E,187
2332S,14810E,180
2427S,14837E,219
2029S,14832E,21
2001S,14812E,6
2107S,14913E,31
2021S,14857E,17
2220S,14932E,18
2032S,15023E,8
2308S,15045E,6
2323S,15028E,14
2411S,14948E,94
2429S,15035E,199
2451S,15107E,251
2157S,15228E,6
2351S,15115E,76
2352S,15113E,17
2409S,15153E,2
2326S,15155E,8
2454S,15219E,33
2406S,15242E,5
2443S,15312E,101
2101S,15422E,12
2315S,15532E,11
2743S,11410E,9
2555S,11331E,10
2847S,11442E,34
2916S,11740E,340
2818S,11335E,11
2503S,11512E,144
2832S,11530E,282
2949S,11516E,100
2941S,11553E,267
2913S,11600E,274
2653S,11557E,289
2803S,11750E,427
2636S,11832E,518
2527S,11707E,428
2635S,12013E,522
2716S,12005E,488
2858S,11933E,500
2808S,12341E,437
2941S,12101E,427
2940S,11916E,434
2853S,12119E,380
2837S,12225E,465
2547S,12258E,449
2900S,13445E,215
2502S,12817E,599
2511S,13058E,493
2519S,13145E,488
2550S,13317E,512
2718S,13337E,324
2939S,13803E,51
2806S,14012E,40
2554S,13921E,47
2925S,14201E,184
2525S,14239E,129
2759S,14349E,130
2637S,14416E,198
2942S,14409E,108
2804S,14544E,191
2624S,14616E,304
2551S,14834E,389
2801S,14728E,185
2629S,14759E,336
2634S,14847E,301
2802S,14835E,203
2858S,14859E,160
2709S,14904E,246
2538S,14947E,200
2928S,14951E,212
2640S,15011E,307
2832S,15018E,220
2947S,15107E,584
2711S,15116E,349
2538S,15137E,108
2633S,15150E,431
2839S,15156E,795
2735S,15156E,676
2725S,15144E,407
2812S,15206E,476
2903S,15201E,845
2555S,15306E,12
2518S,15249E,17
2609S,15238E,100
2532S,15240E,11
2738S,15243E,31
2636S,15306E,17
2941S,15255E,9
2853S,15302E,26
2734S,15300E,18
2723S,15306E,5
2723S,15307E,4
2757S,15326E,0
2802S,15311E,184
2821S,15323E,18
2556S,15311E,78
2648S,15309E,57
2848S,15315E,11
2845S,15227E,555
2926S,15321E,30
2810S,15330E,6
2702S,15328E,102
2838S,15338E,98
3332S,11500E,98
3422S,11507E,14
3200S,11530E,44
3200S,11531E,48
3318S,11539E,11
3231S,11544E,22
3213S,11541E,10
3157S,11552E,20
3206S,11553E,30
3156S,11557E,29
3038S,11600E,203
3140S,11601E,49
3450S,11600E,6
3157S,11545E,20
3357S,11602E,220
3357S,11608E,151
3414S,11609E,280
3016S,11639E,338
3243S,11603E,268
3139S,11640E,150
3053S,11643E,283
3153S,11645E,175
3241S,11640E,335
3222S,11700E,240
3139S,11714E,223
3256S,11710E,350
3341S,11733E,311
3437S,11739E,280
3048S,11751E,353
3219S,11752E,296
3113S,11919E,356
3307S,11828E,287
3334S,12002E,233
3046S,12127E,360
3349S,12153E,26
3212S,12147E,278
3227S,12352E,148
3105S,12539E,163
3214S,12618E,6
3050S,12806E,160
3140S,12853E,99
3037S,13024E,121
3126S,13053E,65
3207S,13342E,17
3248S,13413E,14
3043S,13434E,120
3339S,13453E,5
3307S,13533E,61
3423S,13523E,28
3108S,13649E,167
3443S,13552E,5
3342S,13629E,194
3303S,13730E,11
3459S,13724E,54
3301S,13731E,15
3422S,13740E,186
3232S,13746E,8
3358S,13743E,44
3309S,13625E,263
3311S,13801E,3
3347S,13813E,103
3439S,13832E,3
3456S,13831E,4
3152S,13824E,316
3036S,13826E,262
3455S,13837E,50
3018S,13920E,340
3531S,13848E,3
3301S,13842E,515
3410S,13905E,416
3428S,13900E,274
3426S,14035E,30
3234S,13933E,303
3403S,13945E,16
3546S,14053E,155
3410S,14045E,21
3520S,14031E,100
3158S,14128E,315
3200S,14128E,282
3413S,14205E,52
3224S,14225E,61
3133S,14322E,76
3438S,14333E,61
3254S,14417E,85
3430S,14450E,92
3051S,14305E,151
3329S,14531E,121
3432S,14452E,90
3005S,14556E,107
3419S,14604E,125
3444S,14633E,174
3305S,14709E,199
3133S,14711E,177
3355S,14714E,245
3133S,14548E,219
3129S,14549E,265
3415S,14814E,381
3323S,14830E,237
3438S,14801E,318
3001S,14807E,133
3443S,14944E,650
3308S,14810E,324
3057S,14823E,180
3112S,14834E,275
3351S,14839E,293
3233S,14856E,304
3323S,14907E,951
3233S,14936E,471
3116S,14916E,510
3324S,14939E,748
3235S,14935E,454
3416S,14850E,500
3234S,15109E,40
3020S,14945E,212
3424S,14949E,845
3229S,15054E,90
3329S,15008E,950
3059S,15015E,306
3337S,15016E,1080
3343S,15017E,1030
3429S,15024E,690
3424S,15053E,30
3423S,15056E,10
3457S,15032E,110
3336S,15047E,21
3243S,15014E,1080
3402S,15041E,70
3146S,15050E,467
3203S,15052E,208
3022S,15036E,500
3105S,15050E,410
3355S,15059E,14
3357S,15111E,3
3352S,15112E,66
3317S,15134E,24
3248S,15120E,62
3031S,15139E,980
3255S,15147E,33
3247S,15149E,8
2944S,15144E,1062
3154S,15229E,6
3126S,15255E,9
3103S,15249E,10
3055S,15305E,114
3019S,15307E,5
3456S,11748E,69
3547S,13702E,23
3520S,13607E,37
3545S,13635E,144
3504S,13851E,330
3539S,13738E,20
3506S,13744E,6
3515S,13853E,70
3534S,13817E,351
3710S,13945E,4
3658S,13943E,18
3533S,13837E,5
3605S,14021E,31
3803S,14040E,6
3657S,14044E,58
3733S,14025E,64
3744S,14047E,69
3550S,13808E,59
3808S,14138E,27
3736S,14125E,73
3826S,14133E,47
3621S,14139E,130
3819S,14128E,81
3738S,14203E,234
3631S,14210E,135
3504S,14219E,50
3817S,14226E,68
3703S,14246E,203
3717S,14259E,296
3717S,14315E,965
3804S,14246E,131
3615S,14224E,113
3851S,14330E,83
3521S,14334E,73
3544S,14355E,78
3823S,14336E,248
3832S,14332E,84
3806S,14432E,38
3703S,14344E,249
3956S,14351E,24
3731S,14346E,442
3818S,14448E,13
3645S,14417E,226
3805S,14420E,55
3814S,14420E,44
3701S,14432E,290
3723S,14458E,528
3609S,14445E,97
3754S,14407E,235
3744S,14454E,86
3751S,14444E,21
3740S,14450E,141
3741S,14457E,110
3749S,14458E,113
3533S,14456E,93
3758S,14506E,16
3809S,14507E,6
3753S,14520E,561
3653S,14511E,142
3543S,14537E,110
3549S,14534E,111
3753S,14558E,236
3717S,14549E,838
3714S,14555E,262
3633S,14559E,170
3625S,14618E,150
3812S,14628E,56
3827S,14518E,14
3908S,14625E,100
3709S,14626E,1707
3619S,14640E,330
3605S,14657E,171
3821S,14510E,14
3612S,14753E,314
3606S,14701E,183
3651S,14716E,1510
3645S,14710E,366
3659S,14708E,1750
3806S,14708E,8
3509S,14727E,213
3705S,14736E,679
3753S,14733E,50
3713S,14816E,760
3720S,14901E,640
3624S,14824E,1735
3556S,14823E,1475
3741S,14827E,42
3546S,14800E,645
3500S,14836E,398
3614S,14905E,778
3518S,14911E,577
3526S,14947E,652
3655S,14914E,705
3700S,14914E,751
3640S,14949E,11
3748S,14916E,24
3734S,14954E,15
3716S,15003E,11
3736S,14944E,23
3554S,15009E,17
3521S,15029E,35
3615S,15013E,52
3505S,15048E,83
3544S,15011E,15
3913S,14659E,117
4054S,14442E,108
4126S,14606E,590
4050S,14506E,8
4209S,14519E,8
4040S,14441E,95
4134S,14543E,684
4209S,14517E,22
4059S,14543E,11
4104S,14556E,10
4321S,14648E,1070
4110S,14622E,47
4318S,14701E,16
4339S,14616E,148
4245S,14635E,270
4242S,14653E,60
4103S,14648E,30
4310S,14655E,60
4330S,14709E,53
4132S,14712E,178
4125S,14707E,5
4253S,14719E,57
4218S,14722E,432
4111S,14730E,190
4212S,14510E,20
4250S,14729E,27
4207S,14610E,750
4217S,14616E,666
4310S,14750E,193
4200S,14747E,580
4005S,14800E,9
4207S,14804E,8
4119S,14814E,5
4059S,14820E,14
4007S,14801E,6
4155S,14729E,200
3132S,15904E,6
2902S,16756E,109
5429S,15856E,6
1546S,14558E,0
1646S,14515E,3
1707S,15202E,7
1906S,15223E,6
2043S,11646E,9
2312S,11740E,391
2159S,11900E,387
2321S,11943E,545
2424S,11618E,300
2407S,14805E,326
2507S,11908E,522
2751S,12042E,498
2958S,14651E,119
2932S,14834E,145
2930S,14950E,214
2851S,15110E,284
2813S,15201E,477
2638S,15256E,25
2825S,15105E,280
2623S,15302E,10
2714S,15306E,2
2737S,15245E,40
3018S,11502E,4
3101S,11519E,5
3336S,11528E,15
3203S,11546E,15
3436S,11832E,107
3427S,11602E,175
3226S,11604E,286
3318S,11719E,256
3350S,11709E,305
3128S,11816E,315
3204S,11824E,276
3228S,11853E,299
3357S,11829E,288
3353S,11906E,306
3341S,12150E,145
3336S,12045E,230
3050S,12807E,156
3231S,13629E,205
3027S,13652E,104
3027S,13710E,76
3436S,13553E,10
3304S,13731E,12
3349S,13836E,396
3442S,13837E,20
3447S,13838E,16
3458S,13842E,730
3415S,14604E,135
3442S,14630E,145
3317S,14622E,162
3304S,14713E,194
3002S,14807E,133
3448S,14943E,652
3451S,14854E,500
3201S,14923E,388
3344S,14952E,1190
3130S,15040E,390
3355S,15055E,21
3202S,15050E,227
3105S,15051E,396
3255S,15145E,8
3316S,15134E,18
3442S,13856E,395
3507S,13916E,15
3541S,13920E,3
3729S,14049E,65
3639S,14206E,141
3623S,14300E,118
3704S,14414E,325
3838S,14331E,492
3817S,14436E,12
3622S,14528E,113
3739S,14526E,100
3836S,14536E,42
3829S,14619E,183
3604S,14657E,165
3752S,14759E,73
3519S,14804E,333
3613S,14808E,337
3630S,14818E,1380
3629S,14817E,1957
3745S,14708E,486
3654S,14954E,2
3640S,14950E,41
3613S,15008E,25
3715S,15003E,18
4127S,14531E,615
4205S,14532E,129
4246S,14603E,320
4146S,14532E,140
4153S,14640E,1060
4100S,14544E,12
4110S,14626E,13
4259S,14530E,35
3928S,14718E,85
4141S,14717E,163
4223S,14631E,238
4218S,14626E,589
4147S,14659E,180
4138S,14758E,233
4306S,14722E,40
4012S,14814E,12
4253S,14714E,1253
4044S,14807E,9
4137S,14744E,781
4233S,14752E,15
4152S,14818E,10
0552N,09519E,126
0514N,09712E,87
0531N,09525E,21
0415N,09607E,90
0348N,09842E,3
0334N,09841E,25
0322N,09907E,23
0300N,09933E,31
0328N,09718E,75
0257N,09904E,400
0133N,09853E,3
0130N,09738E,6
0107N,10407E,24
0055N,10432E,18
0028N,10127E,31
0312N,10615E,3
0357N,10823E,2
0053S,10021E,3
0028S,10219E,46
0029S,10435E,31
0138S,10339E,25
0246S,10122E,782
0254S,10442E,10
0210S,10608E,33
0245S,10745E,44
0353S,10220E,16
0427S,10511E,19
0516S,10511E,96
0456N,11456E,15
0129N,11020E,27
0113N,11127E,10
0220N,11150E,8
0312N,11302E,5
0420N,11359E,18
0518N,11515E,30
0556N,11603E,3
0655N,11650E,5
0416N,11753E,20
0554N,11804E,13
0344N,11541E,550
0320N,11734E,6
0251N,11720E,50
0207N,11727E,26
0105N,10940E,38
0142N,10918E,15
0021S,11147E,37
0007N,11132E,30
0053N,11256E,53
0100N,11800E,210
0009S,10924E,3
0057S,11454E,60
0138S,11450E,25
0037S,11709E,230
0151S,10958E,9
0116S,11654E,3
0212S,11619E,10
0242S,11142E,25
0100S,11400E,27
0326S,11445E,20
0324S,11613E,18
0607S,10608E,40
0614S,10639E,46
0606S,10652E,2
0611S,10650E,8
0615S,10654E,30
0607S,10639E,8
0642S,10656E,300
0630S,10645E,250
0633S,10654E,171
0551S,10637E,10
0633S,10740E,110
0654S,10735E,740
0653S,10736E,791
0645S,10816E,50
0651S,10909E,10
0720S,10815E,335
0744S,10901E,6
0658S,11025E,3
0659S,11023E,3
0752S,11055E,104
0747S,11026E,107
0812S,11103E,1
0737S,11131E,110
0551S,11238E,3
0713S,11243E,3
0722S,11246E,3
0713S,11343E,3
0758S,11242E,526
0703S,11358E,3
0813S,11423E,5
1026S,10541E,259
1211S,09649E,3
0413N,12642E,9
0335N,12528E,38
0240N,12520E,50
0132N,12455E,80
0126N,12511E,3
0059N,12400E,75
0101N,12048E,2
0031N,12304E,2
0041S,11944E,6
0054S,12247E,2
0123S,12044E,2
0200S,12119E,2
0232S,12121E,10
0230S,11900E,8
0233S,12022E,50
0418S,12132E,3
0406S,12226E,50
0504S,11933E,14
0504S,11934E,14
0528S,12237E,2
0845S,11510E,1
0832S,11604E,3
0826S,11725E,3
0833S,11842E,2
0848S,12136E,3
0838S,12215E,3
0816S,12258E,9
0813S,12434E,12
0940S,12020E,12
1010S,12340E,108
0920S,12454E,125
1044S,12304E,1
1030S,12150E,26
0912S,12422E,5
0833S,12634E,550
0834S,12534E,6
0852S,12622E,47
0830S,12624E,522
0203N,12919E,15
0149N,12750E,8
0110N,12753E,5
0047N,12723E,23
0021N,12755E,2
0137S,12433E,3
0056S,13107E,3
0053S,13403E,3
0111S,13607E,11
0152S,13614E,3
0150S,13843E,3
0205S,12600E,2
0253S,13215E,130
0320S,13530E,3
0404S,13857E,1660
0234S,14029E,99
0222S,14043E,3
0315S,12705E,20
0321S,12853E,10
0342S,12805E,12
0348S,13050E,3
0340S,13345E,3
0355S,13622E,1770
0432S,12954E,4
0443S,13626E,3
0541S,13245E,12
0606S,14018E,16
0750S,12940E,2
0759S,13118E,24
0828S,14023E,3
2048N,12151E,124
1916N,12128E,13
2027N,12158E,11
2026N,12157E,167
1734N,12023E,33
1811N,12032E,5
1822N,12137E,8
1822N,12138E,3
1737N,12144E,62
1620N,12034E,2256
1519N,12023E,161
1542N,11958E,5
1520N,11958E,5
1603N,12020E,2
1511N,12033E,196
1625N,12036E,1501
1543N,12054E,76
1529N,12058E,32
1546N,12134E,6
1545N,12138E,145
1617N,12207E,4
1313N,12036E,4
1435N,12059E,16
1448N,12016E,17
1402N,12135E,158
1430N,12055E,4
1431N,12100E,21
1438N,12101E,41
1325N,12111E,41
1405N,12103E,11
1430N,12121E,614
1445N,12139E,7
1405N,12201E,5
1322N,12231E,45
1322N,12150E,5
1408N,12259E,4
1334N,12316E,34
1335N,12316E,43
1308N,12344E,17
1335N,12414E,40
1359N,12419E,233
1200N,12012E,14
1221N,12102E,3
1235N,12216E,47
1141N,12223E,6
1135N,12245E,4
1222N,12337E,6
1204N,12433E,3
1229N,12438E,5
1147N,12453E,5
1115N,12500E,3
1137N,12526E,7
1102N,12544E,60
0945N,11844E,16
1051N,12102E,4
1042N,12234E,8
1039N,12256E,9
0918N,12318E,8
0936N,12351E,8
1018N,12358E,24
1008N,12450E,72
0948N,12530E,55
0904N,12610E,5
0811N,11718E,3
0836N,12321E,5
0750N,12328E,2
0809N,12413E,396
0811N,12351E,5
0737N,12404E,8
0710N,12413E,58
0826N,12417E,188
0829N,12438E,6
0809N,12505E,627
0856N,12531E,46
0707N,12539E,18
0822N,12620E,3
0813N,12619E,3
0700N,11805E,34
0603N,12100E,13
0654N,12204E,6
0607N,12511E,15
5245N,03530W,0
5700N,02000W,0
6600N,00200E,0
4700N,01700W,0
2900N,13501E,0
2430N,08124W,3
3454N,07254W,5
2324N,16218W,3
5618N,14818W,3
2554N,08942W,10
3800N,01300W,5
4724N,12430W,3
3830N,07042W,3
4124N,07106W,3
4800N,08736W,3
3624N,07512W,3
4712N,08630W,3
3006N,08848W,10
4718N,09000W,3
4242N,08706W,3
3218N,07518W,5
4230N,13018W,3
5154N,15554W,3
4518N,08618W,3
5054N,13554W,3
4048N,13736W,3
4606N,13100W,3
4418N,08224W,3
4518N,08248W,3
4142N,08224W,3
2936N,09330W,10
3742N,13418E,3
3442N,13930E,3
2900N,13500E,3
2918N,07718W,5
2818N,12600E,3
3830N,14530E,3
2842N,09518W,10
2918N,08730W,10
4006N,07300W,3
3654N,07542W,3
4106N,06636W,3
4612N,12412W,3
3548N,12142W,3
1500N,07500W,3
3827N,07442W,3
3648N,12212W,3
4223N,07047W,3
1712N,15748W,3
2600N,08554W,10
1000S,10500W,3
4611N,12411W,3
3724N,12242W,3
3812N,12318W,3
3912N,12400W,3
6202N,16859W,3
6318N,17018W,3
2002N,15701W,3
6018N,17700W,3
5712N,17018W,3
5554N,16800W,3
5742N,16000W,3
3418N,12042W,3
3248N,11930W,3
3336N,11900W,3
1912N,16048W,3
1730N,15236W,3
4048N,06830W,3
3745N,12241W,3
4026N,12430W,3
5530N,16136W,3
5659N,00953W,3
5548N,15948W,3
5506N,16306W,3
5004N,00604W,3
2554N,09336W,10
3012N,08812W,5
3236N,07842W,5
4048N,12430W,3
4654N,12412W,3
4242N,06818W,3
3618N,07524W,3
4332N,07005W,3
4030N,06928W,3
4106N,08200W,3
4150N,12424W,3
5706N,17742W,3
2018N,15606W,3
1758S,08503W,3
6036N,14642W,3
4842N,00855W,3
4842N,00854W,3
5036N,00242W,3
6030N,00255W,3
6030N,00254W,3
5518N,00218W,3
2230N,05930W,3
4819N,13350W,3
4154N,12224W,3
4818N,13348W,3
3454N,12054W,3
4812N,12324W,3
4242N,05036W,3
4300N,08748W,3
2854N,08926W,0
3655N,07543W,0
3509N,07518W,0
3329N,07735W,0
2637N,08002W,5
4358N,06808W,9
4740N,12429W,21
5716N,13338W,7
4813N,08822W,195
4028N,07350W,0
2750N,09703W,5
3857N,12344W,17
4752N,08919W,183
4124N,07102W,0
3023N,08124W,5
3437N,07631W,5
2619N,08005W,2
4819N,12250W,15
4705N,09044W,192
4711N,08713W,183
3435N,12039W,12
2704N,08227W,4
3241N,07953W,3
4320N,12422W,18
4229N,07921W,183
2940N,09403W,1
4258N,07037W,13
4437N,12404W,9
2916N,08958W,2
4823N,12444W,31
2451N,08037W,0
4353N,07626W,76
4345N,08741W,176
4138N,08250W,177
4740N,12226W,3
2940N,08522W,2
4347N,06851W,16
3157N,08041W,0
2641N,07900W,2
3854N,07626W,0
2952N,08116W,8
3015N,08805W,8
2501N,08023W,0
2924N,08836W,0
2438N,08107W,0
0816N,14433E,2
2722N,09348W,0
1122N,16222E,2
0855N,16545E,2
0600N,17200E,0
1800N,14526E,2
1012N,13948E,2
0436N,16842E,2
0512N,16300W,2
4433N,07556W,76
2559N,08010W,0
2445N,08153W,0
4447N,07548W,77
2830N,08012W,5
2854N,07830W,5
4114N,06114W,0
4413N,05536W,0
4419N,05721W,0
4506N,05548W,3
3420N,11908W,0
2850N,08450W,5
4351N,07820W,74
4832N,08657W,183
4520N,08002W,176
4206N,08305W,173
2754N,09500W,5
2700N,09630W,5
5354N,13848W,0
4207N,05608W,0
3824N,07336W,4
3706N,07336W,4
5812N,00012E,3
3518N,07000W,5
5423N,13226W,0
4933N,06543W,0
5334N,13108W,0
3430N,12040W,0
5106N,00148E,3
5410N,13420W,0
5349N,12850W,0
5225N,12948W,0
4516N,07933W,74
5024N,00000E,3
6106N,00105E,3
3524N,07506W,5
2454N,08024W,3
